t,Q,xi,V,Vtilde,tau_star,d_star,W,fallow_foc
18.25,0.25,0.0,86907.41608148102,86897.27806778174,343.4364902496231,0.0,1.1430270713739772e8,-3.427215938375525
20.075,0.25,0.0,86916.36925296416,86912.74771821115,342.29767886400043,0.0,1.1430072093444496e8,-3.4293350685713335
21.9,0.25,0.0,86925.32242444731,86928.21736864056,341.1588674783778,0.0,1.1429873473149219e8,-3.4314541987671436
23.725,0.25,0.0,86934.27559593045,86943.68701906997,340.0200560927551,0.0,1.1429674852853942e8,-3.4335733289629538
25.55,0.25,0.0,86943.22876741359,86959.15666949938,338.88124470713245,0.0,1.1429476232558666e8,-3.435692459158764
27.375,0.25,0.0,86950.97214190176,86973.90639743673,337.77306198707305,0.0,1.1429045582740916e8,-4.515953049260025
29.2,0.25,0.0,86956.61853493194,86987.4082597212,336.71796895398995,0.0,1.1428212748417543e8,-4.5178026194359795
31.025,0.25,0.0,86962.26492796214,87000.91012200565,335.6628759209068,0.0,1.1427379914094171e8,-4.51965218961193
32.85,0.25,0.0,86967.91132099232,87014.41198429011,334.6077828878237,0.0,1.1426547079770799e8,-4.521501759787885
34.675,0.25,0.0,86973.55771402252,87027.91384657456,333.55268985474055,0.0,1.1425714245447427e8,-4.5233513299638375
36.5,0.25,0.0,86977.10278152612,87039.68935564467,332.53640481927283,0.0,1.1424507732008731e8,-6.464155695283067
38.325,0.25,0.0,86978.4414572268,87049.65219383969,331.56086818130126,0.0,1.1422908855498943e8,-6.465520467638549
40.15,0.25,0.0,86979.78013292748,87059.61503203471,330.5853315433297,0.0,1.1421309978989156e8,-6.466885239994032
41.975,0.25,0.0,86981.11880862818,87069.57787022972,329.6097949053581,0.0,1.1419711102479368e8,-6.468250012349514
43.8,0.25,0.0,86982.45748432886,87079.54070842474,328.63425826738654,0.0,1.141811222596958e8,-6.469614784704995
45.625,0.25,0.0,86979.85583076658,87083.46254946306,327.29559079410166,0.0,1.1415204546086034e8,-11.89877412566796
47.45,0.25,0.0,86974.73236647603,87083.51815232108,325.7245195862163,0.0,1.1411459232043283e8,-11.898781742497826
49.275,0.25,0.0,86969.60890218547,87083.57375517911,324.15344837833084,0.0,1.1407713918000531e8,-11.898789359327694
51.1,0.25,0.0,86964.48543789492,87083.62935803713,322.5823771704454,0.0,1.140396860395778e8,-11.89879697615756
52.925,0.25,0.0,86959.36197360436,87083.68496089515,321.01130596255996,0.0,1.1400223289915028e8,-11.898804592987425
54.75,0.25,0.0,86947.84324776358,87077.59000158099,320.0517353110528,0.0,1.1396205714637278e8,-16.50387010649367
56.575,0.25,0.0,86933.97959268771,87069.23983613703,319.31638153021765,0.0,1.1392088310240029e8,-16.502726248213676
58.4,0.25,0.0,86920.11593761183,87060.88967069308,318.5810277493825,0.0,1.1387970905842778e8,-16.501582389933684
60.225,0.25,0.0,86906.25228253596,87052.53950524912,317.8456739685473,0.0,1.1383853501445529e8,-16.50043853165369
62.05,0.25,0.0,86892.3886274601,87044.18933980516,317.11032018771215,0.0,1.1379736097048278e8,-16.499294673373697
63.875,0.25,0.0,86872.56394490016,87027.76394041022,316.3045610770127,0.0,1.1374677878636421e8,-21.680365041213328
65.7,0.25,0.0,86851.71737191439,87009.95421519512,315.4867324811936,0.0,1.1369458377822061e8,-21.6779253528277
67.525,0.25,0.0,86830.87079892862,86992.14448998,314.6689038853745,0.0,1.1364238877007699e8,-21.675485664442064
69.35,0.25,0.0,86810.02422594285,86974.33476476489,313.85107528955547,0.0,1.1359019376193339e8,-21.673045976056436
71.175,0.25,0.0,86789.17765295708,86956.52503954977,313.0332466937364,0.0,1.1353799875378978e8,-21.6706062876708
73.0,0.25,0.0,86762.05597438331,86930.2015432167,312.369604334564,0.0,1.1348195586861047e8,-26.448707395523115
74.825,0.25,0.0,86734.77741816985,86903.66520260567,311.7098166313077,0.0,1.1342581678650527e8,-26.44507228037092
76.65,0.25,0.0,86707.49886195638,86877.12886199466,311.0500289280514,0.0,1.1336967770440006e8,-26.441437165218726
78.475,0.25,0.0,86680.22030574293,86850.59252138363,310.39024122479515,0.0,1.1331353862229487e8,-26.43780205006653
80.3,0.25,0.0,86652.49677482873,86823.39571436262,309.7188774028252,0.0,1.1325683399174163e8,-30.143545338040866
82.125,0.25,0.0,86620.65722793275,86790.08959304928,308.9404344827535,0.0,1.1319489803804396e8,-30.138982855669173
83.95,0.25,0.0,86588.81768103677,86756.78347173595,308.1619915626818,0.0,1.1313296208434628e8,-30.134420373297484
85.775,0.25,0.0,86556.97813414081,86723.47735042262,307.3835486426101,0.0,1.1307102613064861e8,-30.129857890925795
87.6,0.25,0.0,86525.13858724483,86690.17122910928,306.6051057225384,0.0,1.1300909017695095e8,-30.125295408554106
89.425,0.25,0.0,86492.94529221268,86656.31426969574,305.8483829006975,0.0,1.1294816047673595e8,-31.495656684033676
91.25,0.25,0.0,86459.49422602972,86620.49877481481,305.16888709478866,0.0,1.1289080856668153e8,-31.490750451858204
93.075,0.25,0.0,86426.04315984677,86584.68327993387,304.48939128887974,0.0,1.1283345665662712e8,-31.485844219682733
94.9,0.25,0.0,86392.5920936638,86548.86778505293,303.80989548297083,0.0,1.127761047465727e8,-31.480937987507264
96.725,0.25,0.0,86359.14102748084,86513.052290172,303.1303996770619,0.0,1.1271875283651829e8,-31.476031755331793
98.55,0.25,0.0,86325.65738041111,86476.92057872064,302.4590889234431,0.0,1.1266292274919541e8,-31.978513884373797
100.375,0.25,0.0,86292.11089877402,86440.17902102634,301.80356362781237,0.0,1.1261002760571197e8,-31.973480794278686
102.2,0.25,0.0,86258.56441713693,86403.43746333204,301.14803833218167,0.0,1.125571324622285e8,-31.968447704183575
104.025,0.25,0.0,86225.01793549985,86366.69590563774,300.4925130365509,0.0,1.1250423731874505e8,-31.963414614088464
105.85,0.25,0.0,86191.47145386277,86329.95434794344,299.8369877409202,0.0,1.124513421752616e8,-31.958381523993353
107.675,0.25,0.0,86159.36728692944,86294.64793882653,299.1038461251105,0.0,1.1239972974062695e8,-30.25661376287055
109.5,0.25,0.0,86128.93316860043,86261.003280694,298.2808329806725,0.0,1.1234960254781722e8,-30.25200490559212
111.325,0.25,0.0,86098.49905027144,86227.35862256147,297.45781983623453,0.0,1.122994753550075e8,-30.24739604831369
113.15,0.25,0.0,86068.06493194244,86193.71396442894,296.63480669179654,0.0,1.1224934816219777e8,-30.242787191035262
114.975,0.25,0.0,86037.63081361343,86160.0693062964,295.8117935473586,0.0,1.1219922096938805e8,-30.238178333756835
116.8,0.25,0.0,86009.43735060754,86128.29446892468,295.22182463701847,0.0,1.1215692471388936e8,-28.483536776281746
118.625,0.25,0.0,85982.83101845552,86097.8440879252,294.7969287258311,0.0,1.1212017537231933e8,-28.479365491213322
120.45,0.25,0.0,85956.22468630348,86067.39370692572,294.37203281464366,0.0,1.1208342603074929e8,-28.4751942061449
122.275,0.25,0.0,85929.61835415145,86036.94332592623,293.9471369034562,0.0,1.1204667668917924e8,-28.471022921076475
124.1,0.25,0.0,85903.01202199943,86006.49294492675,293.52224099226885,0.0,1.120099273476092e8,-28.466851636008055
125.925,0.25,0.0,85879.31034152837,85978.56560820795,292.754212358456,0.0,1.1197384133864948e8,-26.508471122090572
127.75,0.25,0.0,85856.81058589081,85951.68228981219,291.8441977704533,0.0,1.1193802981214921e8,-26.50478847573499
129.575,0.25,0.0,85834.31083025325,85924.79897141641,290.9341831824506,0.0,1.1190221828564894e8,-26.501105829379405
131.4,0.25,0.0,85811.81107461569,85897.91565302065,290.02416859444793,0.0,1.1186640675914866e8,-26.49742318302382
133.225,0.25,0.0,85789.31131897813,85871.03233462489,289.11415400644523,0.0,1.1183059523264839e8,-26.493740536668234
135.05,0.25,0.0,85771.47508226811,85848.69170670507,288.28028089812136,0.0,1.1180433117393266e8,-23.48906358500554
136.875,0.25,0.0,85754.59898180788,85827.28633858911,287.46208397679027,0.0,1.1178003277034904e8,-23.486131342797872
138.7,0.25,0.0,85737.72288134765,85805.88097047315,286.6438870554591,0.0,1.1175573436676544e8,-23.483199100590205
140.525,0.25,0.0,85720.84678088743,85784.47560235718,285.825690134128,0.0,1.1173143596318182e8,-23.480266858382542
142.35,0.25,0.0,85703.9706804272,85763.07023424123,285.0074932127969,0.0,1.1170713755959821e8,-23.477334616174872
144.175,0.25,0.0,85690.96490260072,85741.27810170801,284.7470307666026,0.0,1.1169759321412773e8,-23.69714308566071
146.0,0.25,0.0,85678.15760285803,85719.4661351021,284.5151700883641,0.0,1.1168880548702204e8,-23.694155145029764
147.825,0.25,0.0,85665.35030311535,85697.6541684962,284.2833094101256,0.0,1.1168001775991634e8,-23.691167204398816
149.65,0.25,0.0,85652.54300337266,85675.8422018903,284.05144873188704,0.0,1.1167123003281064e8,-23.68817926376787
151.475,0.25,0.0,85640.08635763303,85654.49721432773,283.77679259674505,0.0,1.1166228001992492e8,-20.188243278814582
153.3,0.25,0.0,85632.07132926543,85639.06729464748,282.96006067415925,0.0,1.1165127438715892e8,-20.18612959118715
155.125,0.25,0.0,85624.05630089782,85623.63737496722,282.14332875157345,0.0,1.116402687543929e8,-20.184015903559718
156.95,0.25,0.0,85616.04127253022,85608.20745528697,281.32659682898765,0.0,1.116292631216269e8,-20.181902215932286
158.775,0.25,0.0,85608.02624416261,85592.77753560671,280.50986490640184,0.0,1.116182574888609e8,-20.179788528304854
160.6,0.25,0.0,85600.82685913176,85577.9338588584,279.7106388037173,0.0,1.1160872000591107e8,-18.53145650343015
162.425,0.25,0.0,85596.99200286501,85565.50843420436,278.9836242081256,0.0,1.1160523864095291e8,-18.529754390463836
164.25,0.25,0.0,85593.15714659827,85553.0830095503,278.25660961253396,0.0,1.1160175727599478e8,-18.52805227749753
166.075,0.25,0.0,85589.32229033152,85540.65758489627,277.52959501694227,0.0,1.1159827591103664e8,-18.526350164531223
167.9,0.25,0.0,85585.48743406478,85528.23216024222,276.80258042135057,0.0,1.115947945460785e8,-18.524648051564917
169.725,0.25,0.0,85582.54660992231,85515.06157922675,276.2069297207753,0.0,1.1159432704178275e8,-19.810574560737145
171.55,0.25,0.0,85581.53139343212,85500.2860460482,275.8942166402352,0.0,1.1160035092968294e8,-19.80855051509625
173.375,0.25,0.0,85580.51617694192,85485.51051286967,275.58150355969514,0.0,1.1160637481758313e8,-19.806526469455356
175.2,0.25,0.0,85579.50096045173,85470.73497969113,275.2687904791551,0.0,1.1161239870548332e8,-19.80450242381446
177.025,0.25,0.0,85578.48574396153,85455.9594465126,274.95607739861504,0.0,1.116184225933835e8,-19.802478378173564
178.85,0.25,0.0,85578.84181942767,85443.44291970924,274.507746813481,0.0,1.1162476174244587e8,-16.981303773824926
180.675,0.25,0.0,85580.95010128248,85433.81290105193,273.88612719469904,0.0,1.1163150372521546e8,-16.97998459318694
182.5,0.25,0.0,85583.05838313728,85424.18288239463,273.2645075759171,0.0,1.1163824570798507e8,-16.978665412548953
184.325,0.25,0.0,85585.16666499208,85414.55286373732,272.64288795713514,0.0,1.1164498769075467e8,-16.977346231910964
186.15,0.25,0.0,85587.27494684688,85404.92284508001,272.0212683383532,0.0,1.1165172967352426e8,-16.97602705127298
187.975,0.25,0.0,85590.66326937589,85396.11056655177,271.42948793582457,0.0,1.1166078484356771e8,-16.176074320067087
189.8,0.25,0.0,85595.05336286731,85387.93825855928,270.8610599634073,0.0,1.1167165033408636e8,-16.174954825821544
191.625,0.25,0.0,85599.44345635874,85379.7659505668,270.29263199098995,0.0,1.11682515824605e8,-16.173835331575994
193.45,0.25,0.0,85603.83354985015,85371.59364257431,269.7242040185726,0.0,1.1169338131512366e8,-16.17271583733045
195.275,0.25,0.0,85608.22364334158,85363.42133458183,269.15577604615527,0.0,1.117042468056423e8,-16.171596343084904
197.1,0.25,0.0,85613.79662933067,85357.04669786738,268.5116112533543,0.0,1.1171584657402089e8,-14.728364545503704
198.925,0.25,0.0,85619.91881540796,85351.5066942463,267.83228293680384,0.0,1.1172778725712018e8,-14.727605640898076
200.75,0.25,0.0,85626.04100148525,85345.96669062522,267.15295462025335,0.0,1.1173972794021945e8,-14.72684673629245
202.575,0.25,0.0,85632.16318756253,85340.42668700415,266.4736263037028,0.0,1.1175166862331873e8,-14.726087831686822
204.4,0.25,0.0,85638.28537363982,85334.88668338307,265.79429798715233,0.0,1.11763609306418e8,-14.725328927081195
206.225,0.25,0.0,85645.79655619268,85328.92830708921,265.3702062728686,0.0,1.1177987772542277e8,-15.009332629516443
208.05,0.25,0.0,85653.64446516386,85322.86850711712,265.0079900985283,0.0,1.1179719529252583e8,-15.008502519931227
209.875,0.25,0.0,85661.49237413504,85316.80870714503,264.645773924188,0.0,1.118145128596289e8,-15.007672410346007
211.7,0.25,0.0,85669.34028310621,85310.74890717294,264.2835577498477,0.0,1.1183183042673197e8,-15.006842300760791
213.525,0.25,0.0,85677.1881920774,85304.68910720083,263.9213415755074,0.0,1.1184914799383503e8,-15.006012191175568
215.35,0.25,0.0,85686.18619488241,85300.33400107412,263.6103052781115,0.0,1.118688089986745e8,-13.99759371722148
217.175,0.25,0.0,85695.27499456903,85296.11347604045,263.30330949731643,0.0,1.118886550117563e8,-13.99701556310728
219.0,0.25,0.0,85704.36379425565,85291.8929510068,262.99631371652134,0.0,1.119085010248381e8,-13.99643740899308
220.825,0.25,0.0,85713.45259394227,85287.67242597314,262.68931793572625,0.0,1.1192834703791991e8,-13.99585925487888
222.65,0.25,0.0,85722.58314705946,85283.54775883442,262.3841891607573,0.0,1.1194823276364581e8,-12.918534316124182
224.475,0.25,0.0,85732.52789207276,85281.2923206472,262.11546699939754,0.0,1.1196889288593167e8,-12.918225351988946
226.3,0.25,0.0,85742.47263708607,85279.03688245999,261.8467448380378,0.0,1.1198955300821754e8,-12.91791638785371
228.125,0.25,0.0,85752.41738209937,85276.78144427277,261.5780226766781,0.0,1.120102131305034e8,-12.917607423718476
229.95,0.25,0.0,85762.36212711268,85274.52600608555,261.30930051531834,0.0,1.1203087325278927e8,-12.91729845958324
231.775,0.25,0.0,85772.43092220448,85272.39940301348,261.09538533598845,0.0,1.1205189078884086e8,-12.503524582748662
233.6,0.25,0.0,85783.10224624902,85270.89857050072,261.14767549794647,0.0,1.120746443346117e8,-12.503318989253764
235.425,0.25,0.0,85793.77357029358,85269.39773798797,261.1999656599045,0.0,1.1209739788038254e8,-12.503113395758866
237.25,0.25,0.0,85804.44489433811,85267.8969054752,261.2522558218625,0.0,1.1212015142615338e8,-12.502907802263966
239.075,0.25,0.0,85815.11621838267,85266.39607296244,261.3045459838205,0.0,1.1214290497192422e8,-12.502702208769067
240.9,0.25,0.0,85826.04948016396,85267.31976824698,261.06306714534594,0.0,1.1216295963878724e8,-7.963758436904838
242.725,0.25,0.0,85837.61575814236,85274.10273904169,260.1116465558261,0.0,1.1217649201495638e8,-7.9646876109863065
244.55,0.25,0.0,85849.18203612076,85280.8857098364,259.16022596630626,0.0,1.1219002439112552e8,-7.965616785067773
246.375,0.25,0.0,85860.74831409918,85287.6686806311,258.2088053767864,0.0,1.1220355676729465e8,-7.96654595914924
248.2,0.25,0.0,85872.31459207759,85294.45165142583,257.2573847872665,0.0,1.1221708914346379e8,-7.9674751332307086
250.025,0.25,0.0,85884.03485053848,85300.2701352517,256.65653585832206,0.0,1.12235036460844e8,-9.24285609305304
251.85,0.25,0.0,85895.97249320993,85304.72699041569,256.55061162666044,0.0,1.1225921663640457e8,-9.243466621157696
253.675,0.25,0.0,85907.91013588141,85309.18384557968,256.4446873949988,0.0,1.1228339681196514e8,-9.244077149262353
255.5,0.25,0.0,85919.84777855287,85313.64070074366,256.3387631633372,0.0,1.1230757698752572e8,-9.244687677367008
257.325,0.25,0.0,85931.78542122433,85318.09755590766,256.2328389316756,0.0,1.1233175716308628e8,-9.245298205471665
259.15,0.25,0.0,85943.9412748547,85323.5579699613,256.317740162924,0.0,1.1235586686914736e8,-8.221241363675023
260.975,0.25,0.0,85956.28558340415,85329.88509396509,256.56744520304915,0.0,1.1237991571518616e8,-8.222108092990611
262.8,0.25,0.0,85968.62989195359,85336.21221796886,256.81715024317435,0.0,1.1240396456122495e8,-8.222974822306195
264.625,0.25,0.0,85980.97420050304,85342.53934197265,257.0668552832995,0.0,1.1242801340726376e8,-8.223841551621783
266.45,0.25,0.0,85993.31850905248,85348.86646597643,257.3165603234247,0.0,1.1245206225330254e8,-8.22470828093737
268.275,0.25,0.0,86006.17800809309,85357.57499676684,258.299950290115,0.0,1.1248147368026108e8,-6.244416131396838
270.1,0.25,0.0,86019.30464294394,85367.51833107622,259.6637694779874,0.0,1.1251366570473352e8,-6.245778231987163
271.925,0.25,0.0,86032.43127779478,85377.46166538562,261.02758866585964,0.0,1.1254585772920597e8,-6.247140332577493
273.75,0.25,0.0,86045.55791264563,85387.404999695,262.39140785373195,0.0,1.1257804975367841e8,-6.248502433167818
275.575,0.25,0.0,86058.68454749648,85397.3483340044,263.7552270416042,0.0,1.1261024177815087e8,-6.2498645337581475
277.4,0.25,0.0,86071.87333126565,85411.71219171521,265.4185079210611,0.0,1.1264173223869118e8,-3.148382537250548
279.225,0.25,0.0,86085.0795944181,85427.31932163265,267.16601240127625,0.0,1.1267302538437557e8,-3.150520500252936
281.05,0.25,0.0,86098.28585757056,85442.9264515501,268.9135168814914,0.0,1.1270431853005998e8,-3.152658463255328
282.875,0.25,0.0,86111.49212072302,85458.53358146755,270.66102136170645,0.0,1.1273561167574437e8,-3.154796426257718
284.7,0.25,0.0,86124.69838387548,85474.14071138499,272.4085258419215,0.0,1.1276690482142878e8,-3.1569343892601065
286.525,0.25,0.0,86124.95123816551,85494.31480980053,274.27431726645926,3.293902439024356,1.1283305240154624e8,-0.38671450015931086
288.35,0.25,0.0,86123.80372392987,85514.9826345402,276.15289646876164,6.943902439024454,1.1290296802862947e8,-0.3895457090277574
290.175,0.25,0.0,86122.65620969422,85535.65045927984,278.03147567106396,10.593902439024438,1.1297288365571266e8,-0.3923769178962022
292.0,0.25,0.0,86121.50869545859,85556.31828401951,279.91005487336633,14.243902439024422,1.1304279928279588e8,-0.39520812676465056
293.825,0.25,0.0,86120.91461402719,85577.1699714013,281.81805003595514,17.760365853658502,1.1311169977268086e8,3.7325482597279223
295.65,0.25,0.0,86142.4578447659,85605.37616446815,284.9026836100024,15.935365853658514,1.1313999477463679e8,3.7286843976639688
297.475,0.25,0.0,86164.00107550461,85633.58235753501,287.98731718404974,14.110365853658468,1.1316828977659272e8,3.7248205356000152
